0,uk_2yr,uk_5yr,uk_10yr,uk_30yr
2016-05-31,0.39352991964520617,0.9044452077291598,1.54739952902487,2.287584612283141
2016-06-01,0.35577291982306386,0.8410737523977962,1.4823773525605155,2.2288051769969566
2016-06-02,0.33003834575504254,0.8101456096443153,1.4554936457954746,2.213996122632601
2016-06-03,0.2889133468279945,0.7460966386693851,1.3888323366966149,2.1629865048546573
2016-06-06,0.29626826119663596,0.7456571615700358,1.3971330885834337,2.184197191905326
2016-06-07,0.3054592526987106,0.7344052971106768,1.3764834948097866,2.177808468510134
2016-06-08,0.3271805650765979,0.7423708672757519,1.3639086056655703,2.1555998361363438
2016-06-09,0.32887943873745795,0.7369596469638835,1.350804143238963,2.130872351129645
2016-06-10,0.33712563341593077,0.7352546265560567,1.3357965226396507,2.116479435878578
2016-06-13,0.3287028036613365,0.7225608591170135,1.3289559889721418,2.0994148633179015
2016-06-14,0.28408780725369237,0.6460002265175285,1.2455896814086382,2.0299342411614143
2016-06-15,0.2741891880418344,0.6380682379996896,1.231421134949692,1.989787899240244
2016-06-16,0.27153286892400835,0.6249889320324343,1.2154573335311367,1.9834648658968517
2016-06-17,0.31480728704726857,0.66826035398356,1.2583995763090345,2.0577983819029333
2016-06-20,0.40246386198307965,0.769342167964977,1.3618691442821182,2.159919085417644
2016-06-21,0.43068288870254734,0.8064324574399901,1.3992890724850393,2.1852752056137636
2016-06-22,0.43464777174342073,0.8279803264821659,1.4395745462581833,2.209159826464852
2016-06-23,0.44623724153654476,0.862497889303469,1.4809626167180825,2.22747001654657
2016-06-24,0.2086345003147131,0.5671916169975817,1.21716567184396,1.9948142064589343
2016-06-27,0.09000947306042421,0.4156280818846687,1.072109370365999,1.8879758693135777
2016-06-28,0.1138721698520724,0.4365666167375605,1.0747978030151688,1.858544984254053
2016-06-29,0.13369086885683007,0.44752487522307244,1.063472223077007,1.8142294137778658
2016-06-30,0.07895836690621798,0.39588557993848317,1.0263171192397746,1.7869440475548077
2016-07-01,0.11721468994725956,0.39712147435220646,0.9859058204361142,1.7394167452959353
2016-07-04,0.10084821566144751,0.3781594723413194,0.9529244862210613,1.71115826183038
2016-07-05,0.07541294058882753,0.33573904607493293,0.8941313121934288,1.64359078180217
2016-07-06,0.09585327145573776,0.34341944546089714,0.8802422916607086,1.6315796280599313
2016-07-07,0.09985256841349517,0.34882704779625,0.8983923057920279,1.682350852169447
2016-07-08,0.08735469046395411,0.32742892321798056,0.8609597166555497,1.6492851144182528
2016-07-11,0.10789533594526253,0.34597527118534155,0.8689685024145117,1.6676071276939546
2016-07-12,0.13129245228280406,0.3927469696617895,0.9245133268518577,1.7173794221479393
2016-07-13,0.07270803788043372,0.3297436814429241,0.8611252013412599,1.6543691193104846
2016-07-14,0.10547847147576091,0.3706662570598308,0.9127822057362971,1.6864873587719493
2016-07-15,0.12599244908702462,0.40041416817556347,0.9592531205256218,1.759126861457475
2016-07-18,0.1220835939121738,0.38848619853054295,0.9344692146571179,1.7435638924260783
2016-07-19,0.12578785380552931,0.3898100934272689,0.9287856560387944,1.7391089495089662
2016-07-20,0.12161578566438677,0.401321133003418,0.9561346314841913,1.7826033718993772
2016-07-21,0.11374667536436596,0.39953895715276333,0.9710185638532003,1.8059655416457177
2016-07-22,0.07307255626148085,0.3586036538026892,0.9338484888026718,1.7667283602064596
2016-07-25,0.06923742368614812,0.35081564929637554,0.9327619799578809,1.757407714545775
2016-07-26,0.10016463075553021,0.3700133845718966,0.9514381440877336,1.7818253363615928
2016-07-27,0.053699912334993445,0.2992404404684944,0.8496174629982993,1.691199235289711
2016-07-28,0.05844622025199882,0.2934535899289454,0.8283364743817911,1.6809847937601001
2016-07-29,0.04132395204721326,0.2751864986918172,0.7997628839075099,1.6282236840417526
2016-08-01,0.10406252611812401,0.32178133485217353,0.845230609051093,1.6650973819588317
2016-08-02,0.1309477005152306,0.36972616646391376,0.9213435678501505,1.7119865317234684
2016-08-03,0.12204511067417914,0.3542246482582231,0.9105541045273562,1.688833432562659
2016-08-04,0.039124987459189714,0.19610484495593444,0.7428538806140775,1.5588255878650163
2016-08-05,0.05908550143360498,0.20911046540906425,0.7631281703597426,1.549295023953547
2016-08-08,0.028385911054094267,0.1669209542052814,0.7210551018926348,1.5088703013777414
2016-08-09,0.015133822846672411,0.1414513587570682,0.6729796028860539,1.4406092239873907
2016-08-10,0.03756543566259328,0.14578695612121712,0.6407227652822295,1.3318163143022415
2016-08-11,0.08061972856664104,0.1712030185816251,0.6279524496468889,1.2761371276516613
2016-08-12,0.07220336569650043,0.16093639759479633,0.6227985336478039,1.2943381336326245
2016-08-15,0.08058006899492075,0.17445731552211366,0.6513916488941558,1.3331528608858876
2016-08-16,0.11569821393324059,0.22282519282354213,0.6999094236096023,1.3733557669139655
2016-08-17,0.08875848737389583,0.2027620763046011,0.6882575396383437,1.383123702059958
2016-08-18,0.08847081447572816,0.20542752389545874,0.6874388856557596,1.3649285419424615
2016-08-19,0.09437243223961557,0.2394503971415738,0.7409892320964334,1.4186693683540665
2016-08-22,0.07309382746292781,0.21375028748079322,0.6972322025053763,1.378569442765315
2016-08-23,0.06800897635767579,0.20530176171649378,0.6725521361276932,1.3241872106348889
2016-08-24,0.0843942299904663,0.22102375929909393,0.6898956968943872,1.3248818527058115
2016-08-25,0.08752400986798768,0.22556368205255,0.6895680245656606,1.3234493918081929
2016-08-26,0.0813424810459477,0.21533483564853398,0.6591067937688158,1.2941174998596015
2016-08-30,0.09712276006501205,0.22670562871272573,0.6609251386748638,1.3006226718166745
2016-08-31,0.08934760925077923,0.21820115718135483,0.6614599762829099,1.3221624817321227
2016-09-01,0.06686808829087841,0.22854637627469732,0.7001482294887398,1.3396100821892847
2016-09-02,0.08927888638722702,0.2742931315266478,0.7702872196542401,1.400827988294859
2016-09-05,0.07409526414729363,0.25290594223994145,0.7381204474453518,1.3680002087178196
2016-09-06,0.04528248232161557,0.208988050395753,0.6972202393104501,1.3670766884694447
2016-09-07,0.03148892560589087,0.19284845206732187,0.6966111788709978,1.3569762982607625
2016-09-08,0.08962387408971362,0.2675324680227509,0.7869408273032377,1.441007389944241
2016-09-09,0.12552464942751665,0.3358023249669797,0.9002468003512678,1.5692135838097017
2016-09-12,0.11077271065155965,0.3282988645365279,0.9018825059369167,1.5772451000302994
2016-09-13,0.1330948498551668,0.35214859501086637,0.9296354666330064,1.6106089394016734
2016-09-14,0.11975003672667305,0.35176711861573706,0.9280344633363932,1.6357489969576653
2016-09-15,0.09928435656892996,0.3436792573167956,0.9368190910594698,1.6605458260982047
2016-09-16,0.08269537240183704,0.31558258776236553,0.9052973595726778,1.6402672721121434
2016-09-19,0.09203207907433529,0.3273065184778831,0.9190474799179791,1.6816480314113291
2016-09-20,0.061399474489292435,0.27867065313674344,0.8405102885960977,1.6270723880176028
2016-09-21,0.06372813661760172,0.2832630969953812,0.8464661015446124,1.6497201472836605
2016-09-22,0.0446666472174619,0.23317873144585982,0.7533253836853282,1.5241203457050791
2016-09-23,0.05332403229515503,0.24029288128153561,0.7599092090032106,1.529383873178004
2016-09-26,0.03942348730138165,0.2207356887124492,0.7367473451930984,1.4944149003663771
2016-09-27,0.029663089025521155,0.19549236957088129,0.6962815557585572,1.4417626436384066
2016-09-28,0.020015084235757437,0.19281019190999943,0.7013890820651447,1.4601442140048688
2016-09-29,0.025029207405529677,0.2194258763381181,0.7477751833917784,1.5109772308540612
2016-09-30,0.07373245144222715,0.25905068051700214,0.7968316403691794,1.5915949719179745
2016-10-03,0.04742486562783441,0.2336514129386861,0.7744599594667221,1.5502306547561606
2016-10-04,0.06076739896477273,0.253493380544579,0.7990600714101014,1.5737425164710408
2016-10-05,0.0683898266022897,0.29054545229607,0.8585918754060534,1.6204848397150706
2016-10-06,0.08034866881833136,0.3272675211768784,0.9215146166129211,1.678458442904838
2016-10-07,0.12361768772342033,0.40082188409783487,1.0108509196119,1.734308216379326
2016-10-10,0.16327721897786687,0.4544533764069997,1.0646277409583562,1.7734979947744682
2016-10-11,0.1433402408754412,0.43134925056425866,1.03527738472533,1.7561371056401287
2016-10-12,0.16214970659883854,0.46937109932217763,1.0890608430559883,1.816698266443671
2016-10-13,0.1556362479738708,0.4493468676566711,1.060137636483258,1.7762004183968911
2016-10-14,0.1828174230160284,0.5158919971084963,1.1479797173702853,1.836171867649264
2016-10-17,0.16929652932253186,0.5250112413345943,1.1696048696905375,1.8432943279984846
2016-10-18,0.17077556321544743,0.5066380227004508,1.1319841174186906,1.822205864581527
2016-10-19,0.17826322819255086,0.5082648547526941,1.1267891091889752,1.8104272323802488
2016-10-20,0.1823803440724956,0.5131436775346968,1.1260864941152808,1.7801755077350356
2016-10-21,0.19765745055865172,0.5186636563164311,1.1212582463316152,1.7723536621900315
2016-10-24,0.2088917596712524,0.5296836542180748,1.1345051752511208,1.7854208015654407
2016-10-25,0.2034744369393257,0.5217908897430055,1.1216926126973719,1.775146564824399
2016-10-26,0.24801349749569648,0.5907698545138562,1.2044780449986319,1.8466434328077619
2016-10-27,0.2571300006591348,0.6466128276012016,1.2924158686183147,1.8923747378053297
2016-10-28,0.2634619007560597,0.6571572950618414,1.3070163561306753,1.9409820425965774
2016-10-31,0.23364254923518524,0.634101372677455,1.287735922292838,1.9182830664544928
2016-11-01,0.23919606642096805,0.6612828444225811,1.333765738586672,1.9730881319650146
2016-11-02,0.17257969409510754,0.5801534858013242,1.2377884838471385,1.901204252912004
2016-11-03,0.1824928641170484,0.5993077424669758,1.2638346425949232,1.9207470317164408
2016-11-04,0.14626225781541854,0.5407279037481724,1.1884864990953914,1.8453170844191904
2016-11-07,0.1689324181460394,0.5817539249331499,1.2469679823591162,1.908807732806399
2016-11-08,0.20377091097264566,0.6192370145912169,1.2865459433759274,1.9310015874160602
2016-11-09,0.1905799994969588,0.6167300838077223,1.2908929272320269,1.9612309979336784
2016-11-10,0.23084852769782674,0.6976628569724598,1.3991145447919247,2.060061386461466
2016-11-11,0.2339791126019828,0.7098841354719798,1.419948349375328,2.0619595369691486
2016-11-14,0.23910243217235924,0.7509856651871785,1.4954466224644527,2.1204968819829357
2016-11-15,0.21395832744262708,0.7083718256224653,1.437001923072761,2.040012504354834
2016-11-16,0.22539554284673521,0.730756491439015,1.467330367787835,2.0491585450402625
2016-11-17,0.20418436053804478,0.7205423073133586,1.4529395773992975,2.0278669640007165
2016-11-18,0.2248679461873906,0.768866662871754,1.533624475748424,2.101182888716464
2016-11-21,0.20383691734170167,0.7364365556279779,1.4869205973785968,2.0621348928423364
2016-11-22,0.18387231222372968,0.7076553237398335,1.4593362079450294,2.057825172690204
2016-11-23,0.1724705916468968,0.7434459125879924,1.5342437810897247,2.1178405070545234
2016-11-24,0.14683827088076026,0.7119397249440873,1.499678815555619,2.0820085360825735
2016-11-25,0.12399644407304931,0.6926504407031551,1.48176856462779,2.0785658221692986
2016-11-28,0.10083305831887047,0.6496058673353627,1.4406050356011897,2.0530764201836567
2016-11-29,0.10290645304185958,0.6544830698209618,1.4507908663564089,2.0416599462067713
2016-11-30,0.12463950001247232,0.6747108734634111,1.4764624306639262,2.0470692069609915
2016-12-01,0.1439759805047156,0.7146942138093304,1.5398729314500956,2.115012060813502
2016-12-02,0.11525635092421302,0.6482757023065111,1.4444977784624364,2.0405328542243195
2016-12-05,0.11453357326339725,0.6579202051343593,1.4670080327984685,2.0419732158917197
2016-12-06,0.1333311645500055,0.6781115233614926,1.480992941499832,2.0664553524025355
2016-12-07,0.12225080066671913,0.6466472904727764,1.433203310739498,2.0426714703761535
2016-12-08,0.1150991256748914,0.6477649202367898,1.4508312562276058,2.0448158076205876
2016-12-09,0.1391477794870582,0.6851671387539487,1.50664329181237,2.1030976541185886
2016-12-12,0.1477203415702454,0.7162738666164353,1.556987011176925,2.157766254981518
2016-12-13,0.13322890854839728,0.678889995234993,1.5013978424381975,2.0978254241680077
2016-12-14,0.11324553801831595,0.6457061334445835,1.4565449924193474,2.06654132509014
2016-12-15,0.16665695278115852,0.7363846174287941,1.5751348043228388,2.1787621797255583
2016-12-16,0.14767762963108483,0.7158660168235816,1.5260817215135678,2.1269820781488256
2016-12-19,0.11437171304698202,0.6792073698846496,1.4794133843138195,2.08951005097041
2016-12-20,0.10719873731454578,0.6832830410405603,1.4881312029999223,2.0945469522415254
2016-12-21,0.08303613301254537,0.6465444855322879,1.4408308755513448,2.0454644956087473
2016-12-22,0.07539423645981443,0.6414732935703691,1.4326394030675869,2.019694809493382
2016-12-23,0.0642436574118866,0.6205746308135852,1.4011806949133456,1.98577243501185
2016-12-28,0.05664011531479119,0.5957635315519787,1.3587310660493934,1.94646715529684
2016-12-29,0.04734557537181191,0.549153675165791,1.2847504075123584,1.8783215682221561
2016-12-30,0.043755831772953724,0.549508920588117,1.2955472919973459,1.895976607878424
2017-01-03,0.12868160370164275,0.6418085472417798,1.3975623574286034,2.0041544392934165
2017-01-04,0.13417785322688822,0.6378708008646574,1.39148565541711,2.0041677215154983
2017-01-05,0.1421170418034588,0.6410675973459565,1.3849125096640953,2.0092501966599663
2017-01-06,0.1889084605397047,0.6881859889310407,1.4388271555930887,2.050700766391345
2017-01-09,0.17950930663902337,0.6674008254427893,1.4146959849892098,2.0337176489191235
2017-01-10,0.18901936384974888,0.6776592693825364,1.4210160177970197,2.0336923228687467
2017-01-11,0.17633790951072886,0.670181579480818,1.4221302706337906,2.0404948249831967
2017-01-12,0.14987183483554958,0.6220952326264686,1.3590040043104872,1.99048362798663
2017-01-13,0.17623636046915336,0.6676249064357228,1.4285129312184348,2.0597367867637493
2017-01-16,0.152447611959313,0.6336608207733341,1.391046837076662,2.0301122517897143
2017-01-17,0.15918949895113965,0.6235980532258424,1.3667023703279113,1.989664629279432
2017-01-18,0.17913696148727806,0.6451083822698417,1.3911330147445078,2.0043799980678676
2017-01-19,0.20810453324747635,0.6982445542164895,1.4592633193848659,2.0738679205787145
2017-01-20,0.21509382833541474,0.7180305494155317,1.48976506263728,2.096835130858901
2017-01-23,0.1837652653801236,0.6816440883871316,1.4484624522064498,2.064532160069789
2017-01-24,0.1787429613405348,0.6795498817452297,1.4491602066839941,2.033401657775235
2017-01-25,0.19601933773505142,0.725779920945338,1.5297461969739812,2.1174624187548043
2017-01-26,0.22149534859382666,0.7665075093281634,1.5781850642823658,2.1577555531457238
2017-01-27,0.19527520174928248,0.7367696862067732,1.5377279306479656,2.1288658152597253
2017-01-30,0.18569816962287364,0.7260359314994693,1.5102806036353733,2.1002383820183015
2017-01-31,0.17421700165196674,0.713358778738774,1.4858278703363255,2.066472102665189
2017-02-01,0.19668175272947322,0.7460599518965866,1.5330709735284032,2.115779399039351
2017-02-02,0.15102186187538746,0.680045982517391,1.4618090043711607,2.0756417449151585
2017-02-03,0.1337827597542665,0.6541921599732061,1.4378496939138237,2.0676206530220065
2017-02-06,0.11759479300309435,0.6228869093818367,1.397903643362765,2.0417268810349265
2017-02-07,0.10902067771883305,0.5996266558991263,1.3671865029402723,2.0200785529102685
2017-02-08,0.11208672734735929,0.5591143433260682,1.2991976699488268,1.9466305143458722
2017-02-09,0.11866602488484328,0.5648836220229497,1.3093548056640754,1.9530271831588408
2017-02-10,0.13276014445921863,0.593045614469518,1.3458520826080036,1.9957161180725904
2017-02-13,0.14324214099287416,0.6122461425398134,1.3688563616230425,2.025006405050718
2017-02-14,0.1405884999627075,0.6232155085784297,1.3890657332325866,2.0380242826974033
2017-02-15,0.12869600207433748,0.6156686532745125,1.384623295720645,2.0542970127613063
2017-02-16,0.09429557114750932,0.5707069832365614,1.331497647191221,2.001991917494362
2017-02-17,0.08036335424301194,0.5317846517228937,1.2852357028353711,1.9704020139386378
2017-02-20,0.08936314400353794,0.5352841226735686,1.299202602094652,1.9855598018171823
2017-02-21,0.10507013208878621,0.5513616008388198,1.3207329448803797,1.9900414330634892
2017-02-22,0.07923525991802821,0.5111432897656074,1.2781577785026121,1.9635036391746634
2017-02-23,0.06892171304792659,0.4802605710367872,1.2236593491156327,1.9311454819521243
2017-02-24,0.0583208154017854,0.4337496916585525,1.1477056712729499,1.8685372338438433
2017-02-27,0.04931089380259316,0.4258741635300112,1.1420444705451032,1.8657791379439954
2017-02-28,0.04603419068547805,0.4195767288936293,1.1303178258980677,1.8295569421695455
2017-03-01,0.06973344809984619,0.46259324037354876,1.1844769135770319,1.8571380285066552
2017-03-02,0.07277204735811896,0.46783602697188054,1.197867529521274,1.8844423062218152
2017-03-03,0.054335087639315875,0.4507530780106205,1.1857251773200532,1.8951739254985678
2017-03-06,0.06297429586681737,0.4645343065205722,1.2051253950394094,1.916459941446667
2017-03-07,0.05078012468688749,0.44107395983635217,1.1776380534011772,1.8814341515312167
2017-03-08,0.05834778339567036,0.47091067136046894,1.226661105242239,1.9067937229055067
2017-03-09,0.06456193893990422,0.46792091795713536,1.2118834389859512,1.889531071552905
2017-03-10,0.06881342905663558,0.49256494472389534,1.2408311855480885,1.9277678673276646
2017-03-13,0.06154127364781844,0.4893195439200214,1.2527977104948873,1.9377115769580056
2017-03-14,0.041527873377207085,0.46736524639987076,1.238314671658741,1.9256813013405236
2017-03-15,0.01026940898564344,0.442350595081075,1.2227602871909484,1.9195872359112565
2017-03-16,0.04159029492033612,0.47014673803357276,1.2483986390170778,1.9159942034109048
2017-03-17,0.038715061611502115,0.46493944631514933,1.2379000440199097,1.895827542077088
2017-03-20,0.045157415628530054,0.4650655313465668,1.2354178114563017,1.8913322194708448
2017-03-21,0.10645099486774094,0.5071020018703132,1.2551336385654976,1.907080931324463
2017-03-22,0.07991470022038698,0.4555457659151759,1.1756272362609628,1.8313218174085044
2017-03-23,0.12377623502063272,0.5046849150578336,1.2287935378509776,1.877474650086719
2017-03-24,0.1392172679709357,0.5070482411077356,1.2070533853691023,1.8567799078865976
2017-03-27,0.14686965043401445,0.49978247138956566,1.1809546392013144,1.837284156074076
2017-03-28,0.1461082996981395,0.5097851182700884,1.1967184346691446,1.8500053633904083
2017-03-29,0.11614093401175285,0.48205602257606894,1.1598886465213285,1.8323406436718033
2017-03-30,0.07937578223449984,0.4387445257377786,1.1270340886255847,1.7997432652795453
2017-03-31,0.08716530255180374,0.4383769626977749,1.1342690263450192,1.794436763057274
2017-04-03,0.07760390626711426,0.3983104286523954,1.07414487284858,1.734240206069626
2017-04-04,0.09376556872092805,0.40282885154169723,1.0716129674317494,1.7391856366985547
2017-04-05,0.09688413637195772,0.42857290219956656,1.1032955880641242,1.7776170559290185
2017-04-06,0.10156138633353562,0.4381836680886969,1.1063443674126414,1.7786566320719241
2017-04-07,0.08518330331873512,0.42141101828197813,1.0871952051251113,1.7658555708884076
2017-04-10,0.07119467948287413,0.4218671202588172,1.1030266053203486,1.7748859730908035
2017-04-11,0.05509316151993529,0.38994435529881244,1.0644995423101742,1.7345771621355732
2017-04-12,0.06085280158191665,0.3921393064458133,1.0686325285366012,1.7388605412493625
2017-04-13,0.06780502357137702,0.3956500073015808,1.0615045247101198,1.7333441217773293
2017-04-18,0.06876649674635767,0.39225847761556587,1.0545995465501135,1.72119518673901
2017-04-19,0.08909960916380774,0.42393324369305685,1.0845540131759959,1.7372526462516407
2017-04-20,0.07796192466482585,0.42242619355611577,1.0866378646025363,1.7428971582548936
